# Created by Octave 3.8.1, Thu Nov 20 15:49:10 2014 EST <raequin@raequin-T530>
# name: xActual
# type: matrix
# rows: 2
# columns: 1373
 0 0.1633569752530377 0.3266818870588537 0.4899747417108244 0.6532355455010617 0.8164643047204692 0.9796610256587002 1.142825714604172 1.305958377844078 1.469059021664364 1.632127652349766 1.795164276183769 1.958168899448623 2.121141528425341 2.284082169393727 2.446990828632323 2.609867512418461 2.772712227028222 2.935524978736467 3.098305773816833 3.261054618541706 3.423771519182253 3.586456482008415 3.749109513288886 3.911730619291149 4.074319806281437 4.236877080524778 4.399402448284931 4.561895915824465 4.72435748940471 4.886787175285747 5.049184979726462 5.211550908984464 5.373884969316194 5.536187166976816 5.698457508220287 5.860695999299338 6.022902646465468 6.185077455968951 6.347220434058826 6.50933158698291 6.67141092098781 6.833458442318886 6.995474157220286 7.157458071934897 7.319410192704439 7.48133052576938 7.643219077368926 7.80507585374113 7.966900861122753 8.128694105749389 8.29045559385537 8.452185331673803 8.613883325436589 8.77554958137442 8.937184105716725 9.098786904691735 9.260357984526465 9.421897351446688 9.583405011676973 9.744880971440637 9.90632523695983 10.06773781445541 10.22911871014709 10.39046793025329 10.55178548099127 10.71307136857703 10.87432559922537 11.03554817914986 11.19673911456285 11.35789841167546 11.51902607669764 11.68012211583807 11.84118653530422 12.00221934130236 12.16322054003753 12.32419013771354 12.48512814053302 12.64603455469734 12.80690938640667 12.96775264185997 13.12856432725498 13.28934444878823 13.45009301265497 13.61081002504937 13.77149549216426 13.93214942019129 14.09277181532092 14.25336268374235 14.41392203164364 14.57444986521153 14.73494619063166 14.89541101408835 15.0558443417648 15.21624617984291 15.37661653450344 15.53695541192587 15.69726281828855 15.85753875976853 16.0177832425417 16.17799627278274 16.33817785666507 16.49832800036096 16.65844671004142 16.81853399187629 16.97858985203416 17.13861429668243 17.2986073319873 17.45856896411372 17.61849919922548 17.77839804348513 17.93826550305401 18.09810158409225 18.2579062927588 18.41767963521136 18.57742161760645 18.73713224609938 18.89681152684422 19.05645946599388 19.21607606970002 19.37566134411314 19.53521529538247 19.69473792965607 19.85422925308082 20.01368927180233 20.17311799196507 20.33251541971224 20.49188156118588 20.65121642252682 20.81052000987464 20.96979232936779 21.12903338714345 21.28824318933763 21.44742174208513 21.60656905151953 21.76568512377322 21.92476996497739 22.08382358126201 22.24284597875588 22.40183716358655 22.5607971418804 22.71972591976261 22.87862350335715 23.03748989878675 23.196325112173 23.35512914963627 23.51390201729569 23.67264372126927 23.83135426767372 23.99003366262463 24.14868191223633 24.30729902262198 24.46588499989356 24.62443985016182 24.78296357953631 24.94145619412541 25.09991770003624 25.25834810337481 25.41674741024585 25.57511562675293 25.73345275899844 25.89175881308353 26.05003379510816 26.20827771117114 26.36649056737001 26.52467236980118 26.6828231245598 26.8409428377399 26.99903151543427 27.15708916373445 27.31511578873089 27.47311139651278 27.63107599316814 27.78900958478377 27.94691217744528 28.10478377723715 28.26262439024254 28.42043402254352 28.57821268022094 28.73596036935444 28.89367709602249 29.05136286630233 29.20901768627004 29.36664156200052 29.52423449956743 29.68179650504325 29.83932758449933 29.99682774400573 30.1542969896314 30.31173532744407 30.46914276351023 30.62651930389529 30.78386495466339 30.94117972187743 31.09846361159927 31.25571662988946 31.41293878280737 31.57013007641126 31.7272905167581 31.88442010990374 32.04151886190283 32.1985867788088 32.35562386667392 32.51263013154927 32.66960557948471 32.826550216529 32.98346404872959 33.14034708213282 33.29719932278387 33.45402077672665 33.61081145000395 33.76757134865731 33.92430047872719 34.08099884625273 34.23766645727198 34.39430331782181 34.55090943393783 34.70748481165452 34.86402945700519 35.02054337602192 35.17702657473561 35.333479059176 35.48990083537166 35.64629190934993 35.80265228713701 35.9589819747579 36.1152809782364 36.27154930359516 36.42778695685563 36.58399394403807 36.74017027116158 36.89631594424407 37.05243096930225 37.20851535235168 37.36456909940673 37.52059221648057 37.67658470958521 37.83254658473147 37.988477847929 38.14437850518626 38.30024856251054 38.45608802590795 38.6118969013834 38.76767519494065 38.92342291258228 39.07914006030966 39.23482664412303 39.3904826700214 39.54610814400264 39.70170307206344 39.8572674601993 40.01280131440453 40.16830464067231 40.3237774449946 40.4792197333622 40.63463151176473 40.79001278619064 40.94536356262721 41.10068384706053 41.25597364547552 41.41123296385593 41.56646180818433 41.72166018444212 41.87682809860953 42.0319655566656 42.18707256458821 42.34214912835407 42.4971952539387 42.65221094731647 42.80719621446056 42.96215106134299 43.11707549393458 43.27196951820501 43.42683314012279 43.58166636565523 43.73646920076849 43.89124165142755 44.04598372359622 44.20069542323715 44.35537675631181 44.51002772878049 44.66464834660233 44.81923861573529 44.97379854213617 45.12832813176058 45.28282739056298 45.43729632449666 45.59173493951374 45.74614324156515 45.90052123660069 46.05486893056896 46.20918632941742 46.36347343909234 46.51773026553882 46.67195681470082 46.82615309252111 46.9803191049413 47.13445485790184 47.288560357342 47.4426356091999 47.59668061941248 47.75069539391554 47.90467993864367 48.05863425953035 48.21255836250785 48.36645225350729 48.52031593845864 48.67414942329069 48.82795271393107 48.98172581630625 49.13546873634154 49.28918147996107 49.44286405308783 49.59651646164363 49.75013871154913 49.90373080872381 50.05729275908602 50.21082456855291 50.36432624304049 50.5177977884636 50.67123921073595 50.82465051577004 50.97803170947724 51.13138279776776 51.28470378655064 51.43799468173376 51.59125548922384 51.74448621492645 51.897686864746 52.05085744458573 52.20399796034773 52.35710841793293 52.51018882324109 52.66323918217084 52.81625950061963 52.96924978448376 53.12221003965836 53.27514027203743 53.42804048751378 53.58091069197908 53.73375089132386 53.88656109143746 54.03934129820809 54.1920915175228 54.34481175526747 54.49750201732684 54.65016230958449 54.80279263792285 54.95539300822318 55.10796342636559 55.26050389822907 55.4130144296914 55.56549502662925 55.71794569491811 55.87036644043234 56.02275726904513 56.17511818662852 56.32744919905339 56.47975031218949 56.6320215319054 56.78426286406856 56.93647431454524 57.08865588920057 57.24080759389854 57.39292943450197 57.54502141687254 57.69708354687078 57.84911583035606 58.0011182731866 58.15309088121948 58.30503366031064 58.45694661631484 58.60882975508572 58.76068308247575 58.91250660433627 59.06430032651745 59.21606425486833 59.3677983952368 59.51950275346959 59.6711773354123 59.82282214690936 59.97443719380408 60.1260224819386 60.27757801715392 60.4291038052899 60.58059985218524 60.73206616367752 60.88350274560315 61.0349096037974 61.1862867440944 61.33763417232713 61.48895189432742 61.64023991592597 61.79149824295234 61.9427268812349 62.09392583660095 62.24509511487657 62.39623472188675 62.54734466345531 62.69842494540495 62.8494755735572 63.00049655373246 63.15148789174999 63.30244959342792 63.4533816645832 63.60428411103167 63.75515693858804 63.90600015306583 64.05681376027746 64.2075977660342 64.35835217614617 64.50907699642237 64.65977223267062 64.81043789069766 64.96107397630902 65.11168049530916 65.26225745350135 65.41280485668773 65.56332271066933 65.713811021246 65.8642697942165 66.0146990353784 66.16509875052816 66.31546894546111 66.46580962597142 66.61612079785213 66.76640246689516 66.91665463889127 67.06687731963011 67.21707051490016 67.36723423048878 67.5173684721822 67.66747324576551 67.81754855702266 67.96759441173648 68.11761081568865 68.26759777465972 68.41755529442909 68.56748338077506 68.71738203947476 68.8672512763042 69.01709109703826 69.16690150745069 69.31668251331409 69.46643412039995 69.61615633447862 69.7658491613193 69.91551260669007 70.0651466763579 70.21475137608859 70.36432671164681 70.51387268879614 70.66338931329898 70.81287659091663 70.96233452740925 71.11176312853588 71.2611624000544 71.41053234772158 71.55987297729308 71.7091842945234 71.8584663051659 72.00771901497285 72.15694242969536 72.30613655508344 72.45530139688594 72.60443696085061 72.75354325272403 72.9026202782517 73.05166804317797 73.20068655324606 73.34967581419806 73.49863583177496 73.64756661171658 73.79646815976166 73.94534048164778 74.09418358311139 74.24299746988784 74.39178214771135 74.540537622315 74.68926389943076 74.83796098478945 74.98662888412079 75.13526760315337 75.28387714761465 75.43245752323095 75.58100873572751 75.72953079082842 75.87802369425664 76.02648745173401 76.17492206898126 76.32332755171798 76.47170390566265 76.62005113653261 76.7683692500441 76.91665825191224 77.064918147851 77.21314894357326 77.36135064479076 77.50952325721411 77.65766678655284 77.80578123851531 77.95386661880877 78.10192293313939 78.24995018721218 78.39794838673103 78.54591753739874 78.69385764491695 78.84176871498622 78.98965075330597 79.13750376557451 79.28532775748901 79.43312273474557 79.58088870303911 79.72862566806347 79.87633363551139 80.02401261107444 80.17166260044311 80.31928360930677 80.46687564335365 80.6144387082709 80.76197280974452 80.90947795345942 81.05695414509937 81.20440139034706 81.35181969488403 81.49920906439071 81.64656950454642 81.79390102102938 81.94120361951668 82.08847730568429 82.23572208520707 82.38293796375879 82.53012494701207 82.67728304063844 82.82441225030831 82.97151258169097 83.11858404045461 83.2656266322663 83.412640362792 83.55962523769657 83.70658126264372 83.85350844329609 84.00040678531519 84.14727629436142 84.29411697609407 84.44092883617132 84.58771188025024 84.73446611398678 84.8811915430358 85.02788817305102 85.17455600968511 85.32119505858954 85.46780532541474 85.61438681581002 85.76093953542356 85.90746348990244 86.05395868489265 86.20042512603905 86.34686281898539 86.49327176937433 86.63965198284741 86.78600346504507 86.93232622160663 87.07862025817032 87.22488558037325 87.37112219385145 87.51733010423979 87.66350931717209 87.80965983828102 87.95578167319819 88.10187482755407 88.24793930697803 88.39397511709834 88.53998226354217 88.68596075193558 88.83191058790354 88.97783177706988 89.12372432505735 89.26958823748761 89.4154235199812 89.56123017815756 89.70700821763501 89.85275764403079 89.99847846296103 90.14417068004076 90.2898343008839 90.43546933110328 90.58107577631063 90.72665364211655 90.87220293413057 91.01772365796111 91.16321581921549 91.30867942349992 91.45411447641953 91.59952098357833 91.74489895057923 91.89024838302404 92.03556928651349 92.1808616666472 92.32612552902368 92.47136087924036 92.61656772289356 92.76174606557849 92.90689591288928 93.05201727041897 93.19711014375947 93.34217453850162 93.48721046023516 93.63221791454872 93.77719690702983 93.92214744326496 94.06706952883944 94.21196316933752 94.35682837034236 94.50166513743601 94.64647347619943 94.7912533922125 94.93600489105398 95.08072797830157 95.22542265953182 95.37008894032023 95.5147268262412 95.65933632286803 95.80391743577293 95.948470170527 96.09299453270026 96.23749052786164 96.38195816157896 96.52639743941899 96.67080836694734 96.81519094972859 96.95954519332618 97.1038711033025 97.24816868521881 97.39243794463532 97.53667888711111 97.68089151820418 97.82507584347144 97.96923186846873 98.11335959875076 98.25745903987119 98.40153019738257 98.54557307683636 98.68958768378293 98.83357402377156 98.97753210235045 99.1214619250667 99.26536349746632 99.40923682509425 99.55308191349432 99.69689876820929 99.84068739478082 99.98444779874947 100.1281799856547 100.271883961035 100.4155597304276 100.5592072993688 100.7028266733937 100.8464178580363 100.9899808588297 101.1335156813056 101.277022330995 101.4205008134274 101.5639511341316 101.707373298635 101.8507673124642 101.9941331811445 102.1374709102001 102.2807805051543 102.4240619715292 102.5673153148459 102.7105405406242 102.8537376543831 102.9969066616403 103.1400475679125 103.2831603787153 103.4262450995633 103.56930173597 103.7123302934476 103.8553307775076 103.99830319366 104.141247547414 104.2841638442777 104.427052089758 104.5699122893608 104.7127444485909 104.8555485729521 104.9983246679469 105.1410727390769 105.2837927918426 105.4264848317434 105.5691488642776 105.7117848949425 105.8543929292342 105.9969729726478 106.1395250306773 106.2820491088156 106.4245452125547 106.5670133473852 106.7094535187968 106.8518657322782 106.9942499933169 107.1366063073994 107.278934680011 107.4212351166361 107.5635076227579 107.7057522038585 107.847968865419 107.9901576129195 108.1323184518388 108.2744513876548 108.4165564258443 108.5586335718829 108.7006828312454 108.8427042094052 108.9846977118349 109.1266633440058 109.2686011113883 109.4105110194516 109.5523930736639 109.6942472794924 109.836073642403 109.9778721678607 110.1196428613294 110.261385728272 110.4031007741501 110.5447880044245 110.6864474245547 110.8280790399994 110.9696828562158 111.1112588786605 111.2528071127888 111.3943275640548 111.5358202379118 111.6772851398119 111.8187222752061 111.9601316495444 112.1015132682757 112.2428671368477 112.3841932607074 112.5254916453002 112.666762296071 112.8080052184631 112.9492204179192 113.0904078998805 113.2315676697875 113.3726997330795 113.5138040951945 113.6548807615699 113.7959297376417 113.9369510288448 114.0779446406132 114.2189105783798 114.3598488475765 114.5007594536338 114.6416424019816 114.7824976980484 114.9233253472618 115.0641253550483 115.2048977268332 115.3456424680409 115.4863595840948 115.627049080417 115.7677109624286 115.9083452355498 116.0489519051997 116.1895309767961 116.330082455756 116.4706063474952 116.6111026574285 116.7515713909696 116.8920125535312 117.0324261505248 117.1728121873609 117.3131706694491 117.4535016021977 117.5938049910142 117.7340808413046 117.8743291584744 118.0145499479275 118.1547432150672 118.2949089652954 118.4350472040132 118.5751579366204 118.715241168516 118.8552969050976 118.9953251517621 119.1353259139051 119.2752991969213 119.4152450062041 119.5551633471461 119.6950542251387 119.8349176455724 119.9747536138365 120.1145621353191 120.2543432154076 120.394096859488 120.5338230729455 120.6735218611642 120.8131932295269 120.9528371834157 121.0924537282113 121.2320428692937 121.3716046120415 121.5111389618325 121.6506459240433 121.7901255040495 121.9295777072256 122.0690025389451 122.2084000045805 122.3477701095031 122.4871128590832 122.6264282586901 122.7657163136921 122.9049770294561 123.0442104113485 123.1834164647341 123.3225951949771 123.4617466074403 123.6008707074857 123.739967500474 123.8790369917651 124.0180791867176 124.1570940906894 124.296081709037 124.4350420471159 124.5739751102808 124.7128809038851 124.8517594332812 124.9906107038204 125.1294347208532 125.2682314897288 125.4070010157954 125.5457433044002 125.6844583608894 125.8231461906079 125.9618067988998 126.1004401911081 126.2390463725748 126.3776253486407 126.5161771246456 126.6547017059284 126.7931990978267 126.9316693056773 127.0701123348157 127.2085281905767 127.3469168782937 127.4852784032992 127.6236127709248 127.7619199865007 127.9002000553564 128.0384529828202 128.1766787742193 128.31487743488 128.4530489701274 128.5911933852857 128.729310685678 128.8674008766263 129.0054639634516 129.1434999514739 129.281508846012 129.4194906523839 129.5574453759063 129.6953730218951 129.8332735956649 129.9711471025296 130.1089935478016 130.2468129367927 130.3846052748133 130.5223705671731 130.6601088191804 130.7978200361428 130.9355042233666 131.0731613861571 131.2107915298188 131.3483946596548 131.4859707809674 131.6235198990578 131.7610420192261 131.8985371467714 132.0360052869919 132.1734464451845 132.3108606266452 132.448247836669 132.5856080805498 132.7229413635804 132.8602476910528 132.9975270682576 133.1347795004846 133.2720049930226 133.4092035511593 133.5463751801812 133.683519885374 133.8206376720223 133.9577285454096 134.0947925108183 134.2318295735299 134.3688397388249 134.5058230119826 134.6427793982814 134.7797089029986 134.9166115314104 135.0534872887921 135.1903361804179 135.327158211561 135.4639533874935 135.6007217134865 135.73746319481 135.8741778367332 136.0108656445239 136.1475266234491 136.2841607787749 136.420768115766 136.5573486396863 136.6939023557986 136.8304292693649 136.9669293856457 137.1034027099008 137.239849247389 137.3762690033679 137.5126619830941 137.6490281918233 137.7853676348099 137.9216803173076 138.0579662445688 138.194225421845 138.3304578543867 138.4666635474433 138.6028425062631 138.7389947360935 138.8751202421809 139.0112190297705 139.1472911041066 139.2833364704324 139.4193551339902 139.555347100021 139.6913123737652 139.8272509604617 139.9631628653486 140.0990480936631 140.2349066506412 140.3707385415178 140.506543771527 140.6423223459017 140.7780742698739 140.9137995486743 141.049498187533 141.1851701916788 141.3208155663393 141.4564343167416 141.5920264481113 141.7275919656731 141.8631308746509 141.9986431802672 142.1341288877437 142.2695880023012 142.4050205291591 142.5404264735361 142.6758058406498 142.8111586357167 142.9464848639522 143.081784530571 143.2170576407865 143.3523041998112 143.4875242128564 143.6227176851325 143.757884621849 143.8930250282142 144.0281389094355 144.163226270719 144.2982871172703 144.4333214542934 144.5683292869917 144.7033106205673 144.8382654602216 144.9731938111546 145.1080956785656 145.2429710676526 145.3778199836129 145.5126424316424 145.6474384169364 145.7822079446888 145.9169510200927 146.0516676483401 146.186357834622 146.3210215841285 146.4556589020485 146.5902697935699 146.7248542638796 146.8594123181637 146.9939439616069 147.1284491993931 147.2629280367053 147.3973804787252 147.5318065306338 147.6662061976106 147.8005794848347 147.9349263974838 148.0692469407346 148.2035411197628 148.3378089397432 148.4720504058495 148.6062655232544 148.7404542971296 148.8746167326458 149.0087528349725 149.1428626092785 149.2769460607313 149.4110031944976 149.545034015743 149.679038529632 149.8130167413281 149.9469686559941 150.0808942787913 150.2147936148804 150.3486666694208 150.482513447571 150.6163339544886 150.7501281953299 150.8838961752505 151.0176378994049 151.1513533729463 151.2850426010274 151.4187055887995 151.5523423414129 151.6859528640172 151.8195371617606 151.9530952397907 152.0866271032536 152.2201327572948 152.3536122070586 152.4870654576884 152.6204925143265 152.7538933821141 152.8872680661917 153.0206165716984 153.1539389037727 153.2872350675517 153.4205050681717 153.553748910768 153.6869666004749 153.8201581424256 153.9533235417524 154.0864628035864 154.2195759330579 154.3526629352961 154.4857238154293 154.6187585785846 154.7517672298882 154.8847497744653 155.0177062174402 155.150636563936 155.2835408190748 155.4164189879779 155.5492710757653 155.6820970875564 155.8148970284692 155.9476709036208 156.0804187181274 156.2131404771042 156.3458361856653 156.4785058489239 156.611149471992 156.7437670599808 156.8763586180004 157.0089241511599 157.1414636645675 157.2739771633302 157.4064646525542 157.5389261373446 157.6713616228055 157.80377111404 157.9361546161503 158.0685121342373 158.2008436734013 158.3331492387413 158.4654288353554 158.5976824683407 158.7299101427934 158.8621118638084 158.99428763648 159.1264374659012 159.2585613571642 159.3906593153599 159.5227313455786 159.6547774529093 159.7867976424401 159.9187919192582 160.0507602884495 160.1827027550994 160.3146193242918 160.4465100011098 160.5783747906356 160.7102136979504 160.8420267281342 160.973813886266 161.1055751774242 161.2373106066857 161.3690201791268 161.5007038998225 161.632361773847 161.7639938062735 161.895600002174 162.0271803666198 162.158734904681 162.2902636214268 162.4217665219253 162.5532436112437 162.6846948944481 162.8161203766038 162.947520062775 163.0788939580248 163.2102420674155 163.3415643960082 163.4728609488632 163.6041317310396 163.7353767475958 163.8665960035889 163.9977895040753 164.12895725411 164.2600992587475 164.3912155230409 164.5223060520426 164.6533708508037 164.7844099243747 164.9154232778048 165.0464109161423 165.1773728444346 165.3083090677279 165.4392195910677 165.5701044194982 165.7009635580627 165.8317970118038 165.9626047857627 166.0933868849798 166.2241433144945 166.3548740793453 166.4855791845695 166.6162586352036 166.7469124362831 166.8775405928423 167.0081431099148 167.138719992533 167.2692712457284 167.3997968745315 167.5302968839719 167.660771279078 167.7912200648775 167.9216432463968 168.0520408286615 168.1824128166962 168.3127592155245 168.443080030169 168.5733752656514 168.7036449269922 168.8338890192111 168.9641075473268 169.094300516357 169.2244679313184 169.3546097972266 169.4847261190965 169.6148169019416 169.7448821507749 169.8749218706081 170.0049360664519 170.1349247433162 170.2648879062099 170.3948255601406 170.5247377101154 170.6546243611401 170.7844855182195 170.9143211863577 171.0441313705574 171.1739160758207 171.3036753071485 171.4334090695408 171.5631173679967 171.6928002075141 171.82245759309 171.9520895297206 172.0816960224009 172.211277076125 172.340832695886 172.4703628866761 172.5998676534864 172.7293470013071 172.8588009351274 172.9882294599356 173.1176325807188 173.2470103024633 173.3763626301544 173.5056895687764 173.6349911233127 173.7642672987455 173.8935181000563 174.0227435322255 174.1519436002324 174.2811183090555 174.4102676636722 174.5393916690591 174.6684903301917 174.7975636520444 174.9266116395909 175.0556342978036 175.1846316316543 175.3136036461135 175.4425503461509 175.5714717367352 175.700367822834 175.8292386094141 175.9580841014412 176.0869043038801 176.2156992216946 176.3444688598476 176.4732132233009 176.6019323170153 176.7306261459507 176.8592947150662 176.9879380293197 177.116556093668 177.2451489130673 177.3737164924727 177.502258836838 177.6307759511165 177.7592678402603 177.8877345092205 178.0161759629473 178.1445922063899 178.2729832444965 178.4013490822144 178.5296897244899 178.6580051762684 178.7862954424941 178.9145605281104 179.0428004380598 179.1710151772837 179.2992047507225 179.4273691633159 179.5555084200022 179.683622525719 179.811711485403 179.9397753039898 180.067813986414 180.1958275376093 180.3238159625085 180.4517792660432 180.5797174531443 180.7076305287415 180.8355184977638 180.963381365139 181.091219135794 181.2190318146547 181.3468194066462 181.4745819166924 181.6023193497164 181.7300317106403 181.8577190043851 181.9853812358711 182.1130184100173 182.2406305317421 182.3682176059627 182.4957796375953 182.6233166315552 182.7508285927569 182.8783155261137 183.0057774365381 183.1332143289414 183.2606262082343 183.3880130793262 183.5153749471257 183.6427118165404 183.7700236924769 183.897310579841 184.0245724835374 184.1518094084697 184.2790213595408 184.4062083416526 184.5333703597059 184.6605074186005 184.7876195232355 184.9147066785088 185.0417688893175 185.1688061605576 185.2958184971242 185.4228059039114 185.5497683858125 185.6767059477195 185.8036185945239 185.9305063311159 186.0573691623848 186.184207093219 186.311020128506 186.4378082731321 186.5645715319829 186.6913099099429 186.8180234118957 186.9447120427239 187.0713758073093 187.1980147105324 187.3246287572731 187.4512179524102 187.5777823008214 187.7043218073836 187.8308364769728 187.9573263144639 188.083791324731 188.210231512647 188.3366468830841 188.4630374409135 188.5894031910052 188.7157441382285 188.8420602874517 188.968351643542 189.094618211366 189.2208599957888 189.3470770016751 189.4732692338882 189.5994366972908 189.7255793967443 189.8516973371095 189.977790523246 190.1038589600126 190.2299026522669 190.3559216048658 190.4819158226653 190.60788531052 190.7338300732841 190.8597501158106 190.9856454429514 191.1115160595577 191.2373619704796 191.3631831805664 191.4889796946662 191.6147515176263 191.7404986542931 191.866221109512 191.9919188881274 192.1175919949827 192.2432404349206 192.3688642127826 192.4944633334094 192.6200378016405 192.7455876223148 192.8711128002701 192.9966133403431 193.1220892473697 193.247540526185 193.3729671816228 193.4983692185163 193.6237466416974 193.7490994559974 193.8744276662464 193.9997312772738 194.1250102939076 194.2502647209754 194.3754945633035 194.5006998257174 194.6258805130416 194.7510366300997 194.8761681817141 195.0012751727068 195.1263576078982 195.2514154921083 195.3764488301558 195.5014576268586 195.6264418870337 195.7514016154971 195.8763368170637 196.0012474965477 196.1261336587623 196.2509953085197 196.375832450631 196.5006450899068
